chr start end p_value_phase1_common p_value_phase2_common common_fisher p_value_phase1_rare p_value_phase2_rare rare_fisher
4 331567 378653 0.209847941911655 0.479938653577039 0.331900330495563 0.495314318750151 >0.999 0.843303699016022
4 419223 492960 0.286983136134624 0.430265094506888 0.381757707043807 0.577712094453065 0.794228367411959 0.816297370543092
4 492988 533983 >0.999 0.395678811756721 0.762533402669793 0.143413902344752 0.61237626698275 0.301447119807213
4 570956 578655 NA NA NA 0.0793013043408884 >0.999 0.280290515885692
4 619362 664681 0.521119967661075 0.467677433078596 0.587782537929925 0.0708078432865286 0.224659027609592 0.081780396068587
4 666224 668127 0.783427952710738 0.409118238191125 0.685204982504404 0.0479588644259258 0.170718439149676 0.0475294581283842
4 671710 675817 0.651399962887238 0.416492513034831 0.625223189397939 0.202525333146478 0.361141138438324 0.264429483321033
4 675612 683230 >0.999 0.82117107554067 0.982961334961271 0.0794470023366034 0.320080912076182 0.118802577682962
4 699529 764768 0.389369304386784 0.296603715017829 0.364779911072674 0.506302096233293 >0.999 0.850902319919508
4 773936 775636 >0.999 0.766387689525592 0.970298251188711 0.427103275279872 >0.999 0.790452602284183
4 778744 819945 0.312552349134824 0.775367144470361 0.585840007577618 0.95353506249805 0.193683212897617 0.496634962276855
4 843062 926178 0.23142389723739 0.562318077430564 0.395501703960955 0.128060516615259 0.157147109886544 0.0987264956361095
4 926174 952443 0.156346385593603 >0.999 0.446475451655861 0.301644453125782 0.490589238023875 0.430728882716583
4 952671 967348 0.46041139051557 >0.999 0.817522515844555 >0.999 0.746562868411624 0.964764865225494
4 972860 987228 0.927352897945677 >0.999 0.99729487144232 0.122806840670355 0.98715010892381 0.377030704850338
4 980784 998345 0.434275581079615 >0.999 0.796494406291265 0.0979472897843796 0.95946502747013 0.316204899118428
4 1005609 1020686 0.921950616847503 0.527564171300399 0.836951561190163 0.53486990856786 >0.999 0.869554978149254
4 1065265 1107352 0.702471169039306 >0.999 0.950549508047767 0.567293992112991 0.166393875292271 0.317190639657829
4 1107426 1126763 0.399338533944832 0.675783281684404 0.62334491193497 0.599609421566848 >0.999 0.906295729633996
4 1108984 1116952 0.376667990806526 >0.999 0.744443279952942 0.801558513548153 >0.999 0.978861096181342
4 1160720 1202750 0.886134879257019 0.496471101381919 0.801182475159555 >0.999 >0.999 >0.999
4 1203907 1212379 >0.999 >0.999 >0.999 >0.999 0.431881681231662 0.794491101739181
4 1205227 1242908 >0.999 >0.999 >0.999 0.987094758883414 0.440112140572903 0.79662516626885
4 1243227 1246795 0.646296976397603 >0.999 0.928403128079019 >0.999 0.683148157444408 0.943457336959232
4 1283638 1333936 0.68515883206525 0.988789991386151 0.941273239740615 0.710421442885736 0.501286533141998 0.723814312762529
4 1341053 1381837 >0.999 >0.999 >0.999 0.747847763026695 0.180618743003498 0.405485679234443
4 1385339 1389782 >0.999 >0.999 >0.999 0.677760032257298 0.310084813251646 0.53799049459326
4 1396719 1400230 NA NA NA 0.517741224811042 0.326319278943642 0.469366979874175
4 1641607 1686040 0.00952722078271107 0.627704379369916 0.0365950458080196 >0.999 0.947153210778599 0.998578338830527
4 1694457 1714468 0.0812301327086546 0.800900997033748 0.242825501686886 0.0923150740218628 >0.999 0.312260153797724
4 1717678 1723084 0.275777195443503 0.916252625394748 0.600276718021932 0.253474167555778 0.736637816541377 0.500061001835471
4 1723216 1746905 >0.999 0.690151946678847 0.946090305324645 0.262663419460187 0.834201632755974 0.551765182196236
4 1795038 1810599 NA NA NA >0.999 0.176917424973062 0.483351175074953
4 1813205 1857974 0.928133186854215 0.0575015662332201 0.209768528758567 0.224348111637971 0.281162919448449 0.237387709514181
4 1873122 1983934 >0.999 0.274098426507539 0.628855253245629 0.501192790226585 0.228823035888252 0.363041762772948
4 1984440 2010962 >0.999 0.05205515835764 0.205901648218917 0.952280040766875 0.81182932672991 0.972052001446283
4 2043719 2045697 0.629750039012904 0.423208250965473 0.618934926753977 0.809805610202059 >0.999 0.980643050019562
4 2061238 2070816 0.477123330070437 0.843343913427603 0.768689139149599 0.388751457668362 0.575505492949869 0.558722257273239
4 2073684 2243891 0.255865353402829 0.847718853375136 0.548395240335586 0.52125356475975 0.986723203623242 0.856304960837095
4 2249159 2263739 0.0590359456495602 0.309934538525646 0.0915047439683914 0.720656553274402 0.971025582153552 0.949592511581949
4 2271323 2420370 0.370974788205054 0.441149398749044 0.459870238428098 0.181635493699901 0.783007749811182 0.419606960511308
4 2420671 2464690 >0.999 0.747242562393735 0.964963213775226 0.347561368439217 0.0184376951393864 0.0387708976465869
4 2470794 2517586 >0.999 0.413714489188694 0.778850284931501 >0.999 0.399194361228242 0.765777281547334
4 2627158 2734302 0.741748551023591 0.550067971774317 0.773778012845261 0.863983520060604 >0.999 0.990299279557784
4 2743386 2758103 0.649669706084948 0.708840175557106 0.817600532170933 0.987888629743074 0.422490919355669 0.78206393391214
4 2794749 2842823 >0.999 0.214783719315752 0.545147651341933 0.428054417207129 0.377789774763885 0.456345990934974
4 2845583 2931802 0.465390022298448 0.251162926449973 0.367794203914545 >0.999 0.40779316872108 0.773581672452283
4 2932287 2936586 0.35973454118994 0.0686716319526541 0.116126683053237 0.980397308219867 0.229254241193652 0.560264581751551
4 2937272 2952800 0.224739150961786 0.366368236174986 0.287927827161494 0.725408551261291 0.314030903680546 0.564782670306731
4 2939663 2965233 0.224459122490324 0.367751396554069 0.288446600651463 0.688322054358937 0.521041685807064 0.726407028883475
4 2965297 3042474 0.3042098013726 >0.999 0.666230927484145 >0.999 0.98430183011358 0.999876133865547
4 3064972 3076241 0.431544631234444 0.139450735447295 0.229308584406842 0.951139310188551 0.678960545419224 0.928179915136156
4 3076407 3245687 0.202369992373113 0.0834884809929315 0.0858413595703158 0.957761721291072 0.990308334630644 0.998649416277916
4 3246095 3258342 0.665036791665234 0.244299029611221 0.457716622355843 0.457430353820622 0.572621231444806 0.61283765912741
4 3315873 3441640 0.528463258749357 0.6641228763945 0.718449010616718 0.968848717028192 >0.999 0.999509680599863
4 3443659 3451222 >0.999 >0.999 >0.999 0.0241300245958833 0.0559797349258379 0.0102755639687438
4 3465032 3503200 0.767041162437692 0.0489734246268692 0.160840197765127 0.69159707739922 0.325537911946994 0.560832728555185
4 3505323 3534224 0.383164794679809 0.0131341463884561 0.0316639016755892 >0.999 0.807329077517515 0.980116807380561
4 3578595 3592712 0.136762499028941 0.355259141898884 0.195530850369025 0.580569407656808 0.791767498818055 0.816951524221126
4 3675319 3679582 0.970707839421899 0.496604239626637 0.833811035971672 >0.999 0.0427235753349554 0.177431196159022
4 3768295 3770253 0.37112340561497 0.660743838829296 0.589897603573138 0.300344668351504 0.58452970280038 0.480995456793006
4 3943486 3957155 0.857018446511295 0.0829111808718544 0.258949543617326 0.787620628778891 0.35455343301747 0.635479249173465
4 4190453 4228621 0.298705892834881 0.331521059530162 0.328014024951409 0.952822430516925 0.0549922191529716 0.206913242440658
4 4237268 4249969 0.559134709539586 >0.999 0.884195977077582 0.612504202886308 0.289459531236773 0.48400507008786
4 4269428 4291896 0.182790365277877 0.208335708768864 0.162533708666324 0.17236887551408 0.764055851560477 0.398684896764159
4 4291923 4323513 0.623311205791746 0.264444665510125 0.461994608303278 0.478207759398531 0.254237247293478 0.377767542857372
4 4387982 4420785 0.406387719561338 0.300050704749316 0.378522860196643 0.62658356905725 0.160949524269316 0.332208267056062
4 4420695 4544073 0.16984496742656 0.131043114812341 0.106947133680536 0.540086131398674 0.452981575148813 0.589097943396695
4 4543857 4712664 0.186300546260336 0.948265026186368 0.482909082952944 0.0796300357185697 >0.999 0.281123005380107
4 4763486 4789101 0.0118182040088317 >0.999 0.0642687433184997 0.520818944508599 0.692387617396622 0.728415699759805
4 4846163 4852554 0.114334350486204 >0.999 0.362283049939654 0.270719267342768 0.905903171640066 0.589936873598117
4 4861391 4865660 0.128254331854008 0.146878630547615 0.0936595473944877 0.578202545305915 0.0174509939025163 0.0564667244173909
4 4922534 4990398 0.219308139587551 >0.999 0.552059447110501 >0.999 0.600269186217139 0.906632821101553
4 5016313 5021197 0.655838675732453 0.288168682069712 0.503862511603345 0.036998211881226 >0.999 0.158977087374505
4 5053243 5502728 0.345384775978458 0.341637726476471 0.370166792519033 0.348667653997526 0.0786890611428194 0.126094279960913
4 5526295 5529527 0.280349784666723 0.477822886532062 0.403243333181626 >0.999 0.529352390316907 0.866073935254223
4 5564145 5711275 0.630542491066479 0.0259039783249378 0.083538534005709 0.663455421820478 0.00883640561117138 0.0359912523186081
4 5712923 5816031 0.552436700399526 0.142246039938212 0.278463995833321 0.00906207679662924 0.57891822404962 0.0327900756117574
4 5822490 5894810 0.175846004144899 0.319700861262065 0.218042883622664 0.188547506206183 >0.999 0.50312116138034
4 5925001 5925055 >0.999 >0.999 >0.999 0.200160110711519 0.973707046139235 0.513609465627644
4 6027925 6202318 0.577759799402519 0.679092653681848 0.759435323187482 0.258566582541969 0.738065364229434 0.506930497542073
4 6202459 6235663 0.435266678705248 0.317642843103839 0.411822610248672 0.232623721930207 0.293114374223474 0.251298867275955
4 6271576 6304992 0.585469467786092 >0.999 0.898895421318146 0.164063826899358 0.510846275027606 0.291595457052929
4 6322304 6565327 0.175976069378568 0.999902319984996 0.481688304633163 0.785253802252934 0.643687490697749 0.850327139430641
4 6576900 6624131 >0.999 0.280350812271177 0.636876741532678 0.99999828541066 0.0386199576918767 0.164288547636063
4 6641817 6644470 >0.999 0.378290366351572 0.746023864138324 >0.999 0.788647306968611 0.975900624774578
4 6672454 6675608 0.187472044930191 0.874791587151716 0.460491905359144 >0.999 0.91815179338618 0.996555116088581
4 6675820 6677774 0.176097518108534 0.950006265769187 0.466415641262107 0.935113831736712 0.715209124932875 0.93783910380821
4 6689174 6692246 0.895882309760672 0.956313375835216 0.989210470854728 0.653021466758238 0.853732160239808 0.883246393645415
4 6695565 6698897 0.991025612036609 >0.999 0.999959609171199 0.548330456873375 0.993423383056663 0.875630956202218
4 6709428 6711606 0.569664731230221 0.0475617587492675 0.124862079658743 0.722167883632571 0.672597461721899 0.836475543688523
4 6717841 6719387 0.161766930781878 0.0328047881527205 0.0331075175315302 0.215267323413523 0.744997628833742 0.453897334087499
4 6784458 6885899 0.196551784846334 0.453526355306672 0.304643569391888 0.429937246473206 0.390699861204524 0.467634879377693
4 6911170 7034845 0.376193708787533 >0.999 0.743979896469649 >0.999 0.472896226559281 0.827038425804625
4 7032280 7047958 0.807562185363843 >0.999 0.980166664383959 >0.999 >0.999 >0.999
4 7045155 7059677 0.770265297665016 0.346538810372333 0.619478622890801 0.575710167562946 0.482324218970943 0.633466134293505
4 7060621 7069937 >0.999 0.217116464794323 0.548723080231908 0.581645337907614 0.267631479476551 0.445212510556912
4 7099150 7105103 0.654797993586829 0.671709693717528 0.801095260007989 0.597245562816779 0.843940551705557 0.849357455651501
4 7194373 7744564 0.832139952432984 0.0631792034487523 0.207432303691897 0.345630881018159 0.370733500976919 0.391414253175518
4 7432020 7436700 0.355468030676183 0.562675701267866 0.521908864353787 0.950487858334164 0.94887679077147 0.99502221835143
4 7755816 7780654 0.470014375359309 0.695109483526802 0.692196332888613 0.670766632460848 0.386013711760655 0.608788977671652
4 7760439 7941653 0.810510956478477 0.886009982448856 0.955903148329954 0.789405458231324 0.21102474355554 0.465145256822595
4 7940727 7942023 0.612134003677831 0.543960095844117 0.699145185457921 >0.999 0.492873504120464 0.841582849787261
4 7967036 8160559 0.264305395347127 0.323899653336274 0.296031502749158 0.0229755202607016 0.224884266191483 0.0323727682140627
4 8200970 8242830 0.853711914528502 0.789059211354356 0.939763591084962 0.218684462390877 0.43712923553528 0.320013322757878
4 8271491 8308838 0.552685077606817 0.662435766429723 0.73399358217304 0.30730252829228 0.236391678638307 0.263129341394272
4 8321902 8325692 0.710204315584717 0.534427315706541 0.747248755824419 0.573808428225778 0.141568142510319 0.285163044881872
4 8368008 8442452 0.0415331231220716 0.108800105539752 0.0289181445605658 0.112826248901015 >0.999 0.359002548117943
4 8442523 8478282 0.0177659877732527 0.0811172955564451 0.0108694674711579 0.118371870500756 0.613256003955018 0.262994279864061
4 8581963 8591750 0.0582124272678817 0.00839300521612224 0.00421349619912993 0.239562999004324 0.274708873098367 0.244878144329206
4 8594386 8621488 0.151185933310696 0.0167253194477111 0.0176500518079622 0.54805214130348 0.12996691308971 0.259404769084954
4 8847801 8873543 0.218131165739335 >0.999 0.550270487230702 0.0995654870028498 0.566474731286645 0.218569968484649
4 9364854 9366447 >0.999 0.157285804159135 0.448215896486281 NA NA NA
4 9369599 9370796 >0.999 0.182591009344479 0.493088216508714 >0.999 0.533400952277168 0.868633786592531
4 9446259 9452240 >0.999 0.801167982074911 0.978774616520235 0.302540989014321 0.482547400171982 0.426907169656185
4 9783257 9785633 0.517649439925061 0.661748180406053 0.709540540789059 0.479165845060575 >0.999 0.831692234798758
4 9827847 10041872 >0.999 0.454110016623296 0.812591630933799 0.725436811069295 0.400358293987027 0.649521272441286
4 10075962 10118658 0.849885739760501 0.929441331148643 0.976201530087428 0.999999790207368 0.14718927132682 0.42920914900125
4 10441503 10459032 0.6625731635045 0.00716338521445509 0.030140678021256 0.118322513582583 0.351924963339195 0.174002873868311
4 10488028 10686489 0.580376784484154 0.189185763825658 0.35235645028508 0.464378079284667 0.247515255024214 0.363596302317878
4 11370450 11370545 0.0316630343004774 >0.999 0.140982997156171 0.538897803577498 0.603968988892179 0.690813676505578
4 11399987 11430537 0.381360197071836 0.889052006171515 0.705768057856147 0.352284038381929 0.802844691798561 0.640017833068452
4 11742574 11771092 0.522345747224212 0.314548258456929 0.461041183029944 0.253998005107023 0.364292085011702 0.312770696730411
4 12225074 12252909 0.731584530335699 0.118524088155809 0.298733035474462 0.665636253251858 0.926271797398366 0.914728235406268
4 13369346 13485989 >0.999 0.19534110756932 0.514334694861071 0.741975272593719 0.0816558417938338 0.230452174918902
4 13527942 13533041 >0.999 0.487940187822064 0.83806774277998 0.274600715828937 0.633343210782335 0.478127758324525
4 13542453 13546114 0.35624507101228 0.70465553638107 0.597999439718559 >0.999 0.516659252206843 0.857846405251127
4 13547699 13549448 0.494343799409499 0.726577935528736 0.726955040886721 >0.999 0.373700699668299 0.741534324592985
4 13570365 13629328 >0.999 >0.999 >0.999 0.762548537703705 0.247014597733231 0.502809267285551
4 13629488 13629581 0.52414966822046 >0.999 0.862738827352014 0.323425841663661 0.126485918426552 0.171670147436704
4 13656802 13932852 0.145532723677157 0.409660888459951 0.227731704230688 0.30479459866578 0.879165607927687 0.620847720826008
4 14113591 14141676 >0.999 >0.999 >0.999 0.457209287449932 0.7066220679731 0.68810706841079
4 14472089 14889793 0.536683934688558 0.297823974618353 0.452914868451099 0.434444491451631 0.0200511019163369 0.0500291729686713
4 14911584 15003669 >0.999 0.72895516111465 0.95940927362043 0.711027977547054 0.388686456033949 0.631781962163256
4 15004297 15071777 0.628317082183164 0.219493188264632 0.411133559793515 0.698146298044634 0.87760936030087 0.912849255547105
4 15006565 15429538 0.915372211102551 0.0874826223987489 0.282258192855191 0.760649338517354 0.484145731532397 0.73614436949753
4 15341559 15447791 0.567847821762369 0.129433857162816 0.265366230396531 0.708335315597238 0.179208474151879 0.388948694592806
4 15471488 15603180 0.506308620191956 0.00524701308369857 0.0184121664984948 0.54776977043602 0.308584541714305 0.469516929470892
4 15606006 15657035 0.412400064058649 0.139933598207716 0.222313742451485 0.470960203602296 0.026266321162572 0.0667067127973223
4 15683351 15692070 >0.999 0.0155738102891506 0.0803945722109123 0.407811958607889 0.0549774130760136 0.107568413467025
4 15704572 15733796 0.297694267468214 0.0662108626420784 0.0971061941014941 >0.999 0.316758607672871 0.680909144764853
4 15779887 15854866 0.827206565706409 0.838126952340294 0.947252079887326 >0.999 0.548303860677725 0.877793717524385
4 15937192 15940363 0.540920854330972 0.205459077712786 0.355304275308481 >0.999 >0.999 >0.999
4 15961862 15964859 0.585259612118581 0.266712900600473 0.446011151483036 >0.999 >0.999 >0.999
4 15969848 16085623 0.419512704837573 0.231863083564615 0.323933700309387 0.544559575878542 0.716520214088854 0.757404254840601
4 16162127 16228161 0.237143648411823 0.412189710016187 0.325047936824061 0.272544383218415 0.40348977506642 0.352731527728635
4 16228285 16259810 0.134784727206549 0.0684009248577951 0.0524256139670755 0.261074814723475 0.276969395113017 0.262252690745666
4 16503156 16900432 0.902244952266511 0.119626318119145 0.348216571796724 0.482873618233988 0.0131938167500661 0.0385824957229391
4 17173379 17187680 >0.999 0.752443097373874 0.966460414818322 0.0672917676249545 0.0592754134522211 0.026023696750021
4 17322368 17322505 0.327457848086413 0.274525347322419 0.306463364334621 >0.999 0.990423316144681 0.999953996473977
4 17488015 17513857 0.25860005514622 0.38755697671621 0.330770024813364 0.171211145345652 >0.999 0.473374456287039
4 17516787 17528727 0.306226587668063 0.243207237629617 0.267912259641531 0.0369139191998259 0.0439037103431301 0.0120332610270779
4 17578926 17609590 0.366300032120931 0.664995979563383 0.587601799943643 0.700156320633721 0.289662350657475 0.526388740483854
4 17616250 17627251 0.569262893693676 >0.999 0.889992965140971 0.442895876245646 0.75899943604869 0.702628403695018
4 17633708 17783135 0.312581447769094 0.672769435520602 0.53819659183608 0.213707418752254 0.102668414455331 0.105742423952678
4 17795070 17812381 0.989744527816006 0.803997083908191 0.977555563488265 0.277891335718593 0.709305063455533 0.517214889346653
4 17812435 17846487 0.873473783821495 0.792150651496412 0.946744754703884 0.309187350823605 0.366463597666471 0.360048103201001
4 17842821 18023498 >0.999 0.743619404150232 0.963898752668664 0.398221717840531 0.199562812245831 0.280718518583446
4 20253527 20622184 0.340623857360083 0.419034786874725 0.420603160088792 0.396301653875321 0.973728857528463 0.753335926045533
4 20697904 20754523 0.20933963477932 0.325342668101684 0.251088703192867 0.000877504344793112 0.286764996205232 0.00233708881466238
4 20730238 21950374 0.822207610735552 0.019248786081816 0.0814442628200686 0.169756745704993 0.295750847916175 0.200402417693344
4 21583718 21615345 0.522925735660385 0.129467219712062 0.249998386222273 0.195980280254094 0.16098702779177 0.140593509808873
4 22328989 22341289 0.210761413152623 0.137134186632158 0.131328301683138 0.99998851007142 0.760386394732268 0.968675552171995
4 22388996 22517677 >0.999 0.283851250454067 0.641306533523113 0.554191182579617 0.062536506235096 0.151183297084219
4 22694536 22821195 0.200318923045498 0.37610859045018 0.270154271192212 0.726022036939257 0.181789489275572 0.399259772735169
4 23793643 24474452 0.884326975859171 0.63830854688071 0.887274335819703 0.150450711548749 0.0990594624534155 0.0775902737315355
4 24521814 24521913 0.700219150116357 0.329716571226673 0.569308102205244 0.0412431980345545 0.091181237111196 0.024756727012754
4 24529087 24586184 0.668047104632872 0.214783374528189 0.422065481787007 0.0393287555922299 0.271608193109442 0.0591697386713467
4 24797084 24802467 0.180107499381307 0.140660726716628 0.118452041053584 0.951893803085444 0.916118631721421 0.991440750529509
4 24807738 24981826 0.0111601329598066 0.620076793300231 0.0413362029778873 0.182775496126145 0.0545488669636687 0.0559144059344177
4 25000470 25032414 0.308196376142627 3.27838899957245e-05 0.000126324634707025 0.858918066704506 0.530558887578273 0.813849206654736
4 25121626 25162204 >0.999 0.144846748227429 0.424702109312957 0.230299743313889 0.270368733572448 0.235137154170647
4 25162293 25200127 >0.999 0.0504105548566321 0.201014845153439 0.41448544817411 >0.999 0.779529999385617
4 25235652 25280831 >0.999 0.174531964612986 0.479203230635802 0.0610711537846048 0.629889439292812 0.163794239283144
4 25314395 25372005 0.581952151906759 0.514561517423707 0.660529371663129 0.0404608675690115 0.82206476065208 0.146462024038341
4 25378847 25420120 0.973162112430737 0.279621112654215 0.626283151189799 0.25052886605339 >0.999 0.597306195303016
4 25532661 25570968 0.134201578465936 0.0529562996393674 0.0422621243439604 0.690800166521023 0.225235143722465 0.445074612837617
4 25657434 25680368 0.0358233261977087 0.468521251735392 0.085385691371901 0.863039103156972 0.872783218233499 0.966688369124471
4 25749048 25865217 0.426664232241659 0.123710234760375 0.208046896617587 0.0806462817623275 >0.999 0.283688020404743
4 25915813 25931501 0.0908854151263998 0.526686330230617 0.19335391948808 0.219938561795688 0.900118490649446 0.518611327335353
4 26321331 26436752 0.716987136975948 0.312639070228101 0.559365083346849 0.584217513053773 0.3036877670165 0.484220460097139
4 26483017 26492042 0.691373468169507 0.329090871020439 0.564374211660289 0.906030455171602 0.113502423777694 0.336750285596466
4 26585545 26757835 >0.999 0.220394219502557 0.553704646868586 0.630189340224731 0.490641533493848 0.672125298867675
4 26861245 26862221 >0.999 0.341537892623002 0.70845090541014 >0.999 0.547845216379345 0.877517914522261
4 26862312 27027003 0.968934165717161 0.584283578370419 0.888220536467402 0.401707459046055 0.424136233659324 0.471903261716771
4 27219100 27283847 0.43384214017119 0.146176969447762 0.238324575883681 0.0271195139291641 0.206384756430206 0.0346206622984824
4 28821203 28821290 0.161615099052676 >0.999 0.456164710373973 0.0654598630467225 0.259093648319146 0.0861051411105198
4 28998405 29016215 0.875387970814031 0.32737256663797 0.644727296019139 0.79857821029495 0.472484727377105 0.745075441077641
4 29215913 29222783 0.122132840965465 0.627326007108415 0.273441468151378 0.193895917887855 0.298166177613834 0.222611945875087
4 30722029 31148423 0.20692442155939 >0.999 0.532913499942852 0.820649487718003 0.653825892529938 0.870611027374057
4 31172765 31213296 0.0419206203615352 0.245094394048198 0.0573121289824173 >0.999 0.0889044066382491 0.304070279858261
4 31508165 31560443 0.621831564867417 0.311683390971543 0.511835867726073 0.783587158572067 0.00854563966082789 0.0402190852353828
4 31999000 32157028 >0.999 0.239384881504297 0.581629290741026 0.913763901249397 0.358669402859215 0.693344386980911
4 32007474 32024044 >0.999 0.66785252717488 0.937456509723889 0.935238107066284 0.364677855616719 0.707937847334837
4 32352659 32354842 >0.999 0.438046617992254 0.799623411816553 >0.999 0.0179916458587394 0.0902793396511567
4 33897960 34041515 0.207578409455019 0.41941390043911 0.299590294224496 0.369948329715421 0.809235949846764 0.660439295346612
4 34123032 34271369 0.210453616485679 >0.999 0.538443473111299 0.788525234634623 0.972210926640606 0.970358125660198
4 36007025 36246129 0.144280319735783 0.832402151055733 0.374642016294641 0.626559617982907 0.0630340355935239 0.167124946199952
4 36245737 36275837 0.260994779808762 0.178230619505128 0.18922904760996 0.85159055408877 0.309879939562439 0.615451413809785
4 36283236 36346407 0.302686278285213 0.811581011109272 0.590511370496437 0.273028266114807 0.917119903113536 0.597127313197681
4 36427987 36428050 0.16712809663607 0.307091574457592 0.203734488394572 0.959470137091223 0.761029906043557 0.959797189035585
4 36498158 36643522 0.114434184968901 0.274819940665014 0.140242590150333 0.959229481604402 0.309198871671066 0.657070089252013
4 37003400 37022328 0.160921882330606 0.451484166932824 0.263155356680665 0.0849562097757669 0.19204023579662 0.0834622051950187
4 37243531 37243613 0.316847803261485 0.973761701905991 0.671346599368764 0.987626259325591 0.999625738600082 0.999918456125634
4 37246689 37451087 0.857070800608512 0.0494302037239545 0.176299680166344 0.140983055787067 0.0142533971277341 0.0144881547143097
4 37455551 37595132 0.679343933273482 0.295280784031498 0.522847862924801 0.116131765720621 0.0133558482063006 0.0115844420528466
4 37592421 37687999 0.226643258071889 0.208816320061955 0.191705687409092 0.881804494571392 0.625357214081812 0.87967102010795
4 37828281 37864559 >0.999 0.580390870967647 0.896154548116921 0.336865459109071 0.184236759177356 0.234573643835834
4 37892704 38140796 0.308580219083415 0.286571525872356 0.30292159389401 0.0750715168700701 0.137727252865491 0.0576089726749939
4 38368534 38387367 0.242411487442193 >0.999 0.585937323748958 0.113460025015296 0.284364503259732 0.143052239680359
4 38422282 38524801 >0.999 0.807129214165979 0.980074007102354 0.682581596020528 0.160004689300634 0.351067503688552
4 38511387 38519677 0.227434402100642 0.672386982932472 0.440086731976721 >0.999 0.209122076307668 0.536364059820272
4 38565623 38575581 >0.999 0.796000682506376 0.977612405855348 0.785319912074801 0.797059050289472 0.919196336969052
4 38614321 38666249 0.793360326323887 >0.999 0.977005610851197 0.0252343007513572 0.764295758007816 0.0954362282154899
4 38665789 38703129 0.669186424675173 0.0683035004282293 0.186738515111114 0.0464531217439677 0.754738295251037 0.15253517782361
4 38773859 38784611 >0.999 0.767532279715237 0.970601934708333 >0.999 0.891726667140175 0.993914637728906
4 38797875 38806412 >0.999 >0.999 >0.999 0.928102590232589 0.401521023641613 0.740501309622242
4 38825328 38858438 0.427426018036945 0.788711922820714 0.70367172776677 >0.999 0.0828445246167091 0.289192807036869
4 38869353 38947365 0.340840446383594 0.474166399423095 0.456164688843958 0.96917365725496 >0.999 0.999519909434466
4 38968365 39034041 0.624654421742916 0.42006864793859 0.613458056419208 >0.999 0.987790646173511 0.999925160636134
4 39046450 39127853 >0.999 0.0782129646850924 0.277524615616928 0.796387593230658 0.240448472914837 0.508007890222786
4 39184023 39287430 0.167505778046958 0.114549092058357 0.0950457422571426 0.0922564179245156 0.558403594765003 0.204306325522389
4 39289068 39368001 0.565617214242353 0.095122033712357 0.211037294397435 0.0734873808675409 >0.999 0.265336592699657
4 39408472 39453153 0.465327953986385 >0.999 0.821309815735512 0.571057872461794 0.289133690593619 0.462500508985863
4 39455744 39460568 0.196295254785006 >0.999 0.515890498387529 0.433580520337026 0.692844933032222 0.661678054473362
4 39460643 39479271 0.402359198600931 >0.999 0.768671060927593 0.548972447310718 >0.999 0.878195080922537
4 39481874 39483523 0.484309059162619 0.820282883436862 0.764005880016762 0.483955651172921 0.96501922161504 0.822606133400148
4 39500374 39529218 0.521215661536337 0.47532242186101 0.593437980224751 0.302297368666574 0.273698823265122 0.288928489870478
4 39529458 39596327 0.0627726081734681 0.238012226128718 0.0777461985833624 0.103641324220005 0.132609790288257 0.072666004878931
4 39548916 39640618 0.124269520009237 0.39776713608551 0.198076780477001 0.286991660290843 0.218300895387101 0.236203989548666
4 39699663 39784410 0.230604830385186 0.491164167533204 0.359958638645195 0.286229918827106 0.259141641138861 0.26712614791492
4 39824482 39979576 >0.999 0.323771221573592 0.688893894505815 0.964151653610803 0.339450408555415 0.69283373146127
4 40044536 40058819 0.590080138612065 0.461569471903797 0.626603612086552 0.535566392972268 >0.999 0.869990337266616
4 40058523 40159872 0.640184639199443 0.617175436774687 0.762002121593508 0.391291076701916 0.373686202289684 0.427348997968111
4 40192630 40246384 0.523690682072764 >0.999 0.862442131373495 0.134756272012092 0.535068705337216 0.261711620087425
4 40309201 40332436 0.41326434119322 0.687325823015442 0.641553293388508 0.223942704201069 0.44373412662248 0.328808247693327
4 40337345 40357234 0.660786975750964 0.996634554005255 0.933641587313832 0.560389490900162 0.909153046842964 0.85305519175006
4 40425271 40631883 0.292299158723621 >0.999 0.651820542836827 0.242316833426707 0.312386051654887 0.271070673285673
4 40751913 40813199 0.465999025460606 0.399616806479118 0.499225264468811 0.160453688502337 >0.999 0.454043812717609
4 40812043 41216635 0.0426332286338757 0.119916764971312 0.0320860687089573 0.202614229215004 0.233728494829042 0.191796916757159
4 41222090 41258744 0.00676085243331204 0.00656655934963263 0.000489344124324211 0.223595249231507 0.0133581348116131 0.0203508092089032
4 41258897 41270446 0.0952534260060723 0.00487539976564011 0.00402854926913721 0.396530734159118 0.0337760721367085 0.0711583995246951
4 41361623 41702061 0.0178706787910221 0.0765907624236769 0.0103939532268631 0.537588212085642 0.670158824880194 0.728069667428899
4 41746098 41750987 0.00789831592668583 0.321218075630726 0.0177005622507327 0.563824810445763 0.829148699541706 0.822962297789665
4 41881538 41884628 0.476917558506788 0.397484476278591 0.504819881010097 0.278684549637045 0.228296280465858 0.238889408229824
4 41937136 41962824 0.637503793151984 0.31555340623209 0.523761586040631 0.757932442891017 0.0135306468918734 0.0572242447249575
4 41983712 41988484 0.579751901290394 0.0855535150053093 0.19858615473932 0.685105436580742 0.00831523686858449 0.0351370839430748
